code,name,market,security_type,listing_date,listing_age_calendar_days,base_status,base_reason,status,reason,avg_trading_value_20d_krw,liquidity_filter_status,liquidity_filter_reason,liquidity_rows_available,liquidity_rows_used,liquidity_latest_date,liquidity_raw_path
086790,하나금융지주,KOSPI,보통주,2005/12/12,7488,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
086820,바이오솔루션,KOSDAQ,보통주,2018/08/20,2854,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
086890,이수앱지스,KOSDAQ,보통주,2009/02/03,6339,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
086900,메디톡스,KOSDAQ,보통주,2009/01/16,6357,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
086960,MDS테크,KOSDAQ,보통주,2006/09/26,7200,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
086980,쇼박스,KOSDAQ,보통주,2006/07/07,7281,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
087010,펩트론,KOSDAQ,보통주,2015/07/22,3979,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
087260,모바일어플라이언스,KOSDAQ,보통주,2017/02/24,3396,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
087600,픽셀플러스,KOSDAQ,보통주,2015/06/12,4019,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088130,동아엘텍,KOSDAQ,보통주,2007/01/03,7101,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088260,이리츠코크렙,KOSPI,보통주,2018/06/27,2908,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
088280,쏘닉스,KOSDAQ,보통주,2023/11/07,949,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088290,이원컴포텍,KOSDAQ,보통주,2009/12/01,6038,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
088340,유라클,KOSDAQ,보통주,2024/08/16,666,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088350,한화생명,KOSPI,보통주,2010/03/17,5932,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088390,이녹스,KOSDAQ,보통주,2006/10/20,7176,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088790,진도,KOSPI,보통주,2006/03/28,7382,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088800,에이스테크,KOSDAQ,보통주,2006/03/27,7383,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088910,동우팜투테이블,KOSDAQ,보통주,2006/06/23,7295,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
088980,맥쿼리인프라,KOSPI,보통주,2006/03/15,7395,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089010,켐트로닉스,KOSDAQ,보통주,2007/01/17,7087,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089030,테크윙,KOSDAQ,보통주,2011/11/10,5329,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089140,넥스턴앤롤코리아,KOSDAQ,보통주,2006/11/01,7164,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089150,케이씨티,KOSDAQ,보통주,2006/12/13,7122,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089230,THE E&M,KOSDAQ,보통주,2006/10/10,7186,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089470,HDC현대EP,KOSPI,보통주,2006/09/25,7201,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089590,제주항공,KOSPI,보통주,2015/11/06,3872,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089600,KT나스미디어,KOSDAQ,보통주,2013/07/17,4714,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089790,제이티,KOSDAQ,보통주,2006/10/27,7169,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089850,유비벨록스,KOSDAQ,보통주,2010/06/18,5839,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089860,롯데렌탈,KOSPI,보통주,2021/08/19,1759,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089890,코세스,KOSDAQ,보통주,2006/11/08,7157,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089970,브이엠,KOSDAQ,보통주,2018/08/23,2851,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
089980,상아프론테크,KOSDAQ,보통주,2011/07/21,5441,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090080,평화산업,KOSPI,보통주,2006/06/02,7316,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090150,아이윈,KOSDAQ,보통주,2006/10/20,7176,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090350,노루페인트,KOSPI,보통주,2006/07/03,7285,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090355,노루페인트우,KOSPI,구형우선주,2006/07/03,7285,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
090360,로보스타,KOSDAQ,보통주,2011/10/17,5353,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090370,메타랩스,KOSPI,보통주,2006/12/26,7109,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090410,덕신이피씨,KOSDAQ,보통주,2014/08/01,4334,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090430,아모레퍼시픽,KOSPI,보통주,2006/06/29,7289,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090435,아모레퍼시픽우,KOSPI,구형우선주,2006/06/29,7289,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
090460,비에이치,KOSPI,보통주,2023/06/20,1089,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090470,제이스로보틱스,KOSDAQ,보통주,2007/01/10,7094,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090710,휴림로봇,KOSDAQ,보통주,2006/12/05,7130,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
090850,현대이지웰,KOSDAQ,보통주,2013/12/27,4551,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091120,이엠텍,KOSDAQ,보통주,2007/05/02,6982,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091340,S&K폴리텍,KOSDAQ,보통주,2007/07/30,6893,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091440,한울소재과학,KOSDAQ,보통주,2008/02/01,6707,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091580,상신이디피,KOSDAQ,보통주,2007/05/23,6961,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091590,남화토건,KOSDAQ,보통주,2012/01/31,5247,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091700,파트론,KOSDAQ,보통주,2006/12/13,7122,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091810,트리니티항공,KOSPI,보통주,2018/08/01,2873,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
091970,나노캠텍,KOSDAQ,보통주,2007/01/30,7074,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092040,아미코젠,KOSDAQ,보통주,2013/09/12,4657,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092070,디엔에프,KOSDAQ,보통주,2007/11/16,6784,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092130,이크레더블,KOSDAQ,보통주,2008/10/24,6441,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092190,서울바이오시스,KOSDAQ,보통주,2020/03/06,2290,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092200,디아이씨,KOSPI,보통주,2007/10/18,6813,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092220,KEC,KOSPI,보통주,2006/10/16,7180,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092230,KPX홀딩스,KOSPI,보통주,2006/10/12,7184,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092300,현우산업,KOSDAQ,보통주,2007/10/24,6807,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092440,기신정기,KOSPI,보통주,2007/10/30,6801,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092460,한라IMS,KOSDAQ,보통주,2007/05/22,6962,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092590,럭스피아,KONEX,보통주,2015/10/30,3879,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
092600,앤씨앤,KOSDAQ,보통주,2007/06/26,6927,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092730,네오팜,KOSDAQ,보통주,2007/01/30,7074,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092780,DYP,KOSPI,보통주,2017/12/08,3109,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092790,넥스틸,KOSPI,보통주,2023/08/21,1027,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
092870,엑시콘,KOSDAQ,보통주,2015/10/22,3887,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093050,LF,KOSPI,보통주,2006/12/01,7134,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093190,빅솔론,KOSDAQ,보통주,2007/08/20,6872,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093240,형지엘리트,KOSPI,보통주,2009/09/28,6102,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093320,케이아이엔엑스,KOSDAQ,보통주,2011/02/08,5604,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093370,후성,KOSPI,보통주,2006/12/22,7113,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093380,풍강,KOSDAQ,보통주,2007/06/01,6952,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093510,엔지브이아이,KONEX,보통주,2019/09/30,2448,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
093520,매커스,KOSDAQ,보통주,2007/02/12,7061,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093640,케이알엠,KOSDAQ,보통주,2007/10/19,6812,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
093920,서원인텍,KOSDAQ,보통주,2007/12/20,6750,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094170,동운아나텍,KOSDAQ,보통주,2015/06/30,4001,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094280,효성ITX,KOSPI,보통주,2007/10/25,6806,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094360,칩스앤미디어,KOSDAQ,보통주,2015/08/05,3965,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094480,갤럭시아머니트리,KOSDAQ,보통주,2007/07/20,6903,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094800,맵스리얼티,KOSPI,보통주,2007/04/09,7005,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094820,일진파워,KOSDAQ,보통주,2007/11/06,6794,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094840,슈프리마에이치큐,KOSDAQ,보통주,2008/07/11,6546,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094850,참좋은여행,KOSDAQ,보통주,2007/04/30,6984,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094860,네오리진,KOSDAQ,보통주,2007/04/16,6998,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094940,푸른로보틱스,KOSDAQ,보통주,2007/09/14,6847,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
094970,제이엠티,KOSDAQ,보통주,2007/10/12,6819,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095190,신화프리텍,KOSDAQ,보통주,2007/10/29,6802,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095270,웨이브일렉트로,KOSDAQ,보통주,2007/09/12,6849,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095340,ISC,KOSDAQ,보통주,2007/10/01,6830,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095500,미래나노텍,KOSDAQ,보통주,2007/10/01,6830,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095570,AJ네트웍스,KOSPI,보통주,2015/08/21,3949,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095610,테스,KOSDAQ GLOBAL,보통주,2008/05/20,6598,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095660,네오위즈,KOSDAQ,보통주,2007/07/02,6921,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095700,제넥신,KOSDAQ,보통주,2009/09/15,6115,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095720,웅진씽크빅,KOSPI,보통주,2007/05/31,6953,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
095910,에스에너지,KOSDAQ,보통주,2007/10/16,6815,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096240,크레버스,KOSDAQ,보통주,2008/06/27,6560,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096250,와이즈넛,KOSDAQ,보통주,2025/01/24,505,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096350,대창솔루션,KOSDAQ,보통주,2007/12/17,6753,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096530,씨젠,KOSDAQ GLOBAL,보통주,2010/09/10,5755,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096610,알에프세미,KOSDAQ,보통주,2007/11/20,6780,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
096630,에스코넥,KOSDAQ,보통주,2007/12/26,6744,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096690,에이루트,KOSDAQ,보통주,2010/12/01,5673,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096760,JW홀딩스,KOSPI,보통주,2007/07/31,6892,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
096770,SK이노베이션,KOSPI,보통주,2007/07/25,6898,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
